date,state_name,vegetable_name,wholesale_price,retail_price,shoping_mall_price,unit,image
2024-05-12,delhi,Amaranth Leaves,11,13 - 14,13 - 18,1kg,https://vegetablemarketprice.com/resource/images/vegetables/amaranthleaves-64.png
2024-05-12,delhi,Amla,60,69 - 76,72 - 99,1kg,https://vegetablemarketprice.com/resource/images/vegetables/amla-64.png
2024-05-12,delhi,Ash gourd,16,18 - 20,19 - 26,1kg,https://vegetablemarketprice.com/resource/images/vegetables/ashgourd-64.png
2024-05-12,delhi,Baby Corn,48,55 - 61,58 - 79,1kg,https://vegetablemarketprice.com/resource/images/vegetables/babycorn-64.png
2024-05-12,delhi,Banana Flower,15,17 - 19,18 - 25,1kg,https://vegetablemarketprice.com/resource/images/vegetables/bananaflower-64.png
2024-05-12,delhi,Capsicum,50,58 - 64,60 - 83,1kg,https://vegetablemarketprice.com/resource/images/vegetables/capsicum-64.png
2024-05-12,delhi,Bitter Gourd,30,35 - 38,36 - 50,1kg,https://vegetablemarketprice.com/resource/images/vegetables/bittergourd-64.png
2024-05-12,delhi,Bottle Gourd,26,30 - 33,31 - 43,1kg,https://vegetablemarketprice.com/resource/images/vegetables/bottlegourd-64.png
2024-05-12,delhi,Butter Beans,47,54 - 60,56 - 78,1kg,https://vegetablemarketprice.com/resource/images/vegetables/butterbeans-64.png
2024-05-12,delhi,Broad Beans,27,31 - 34,32 - 45,1kg,https://vegetablemarketprice.com/resource/images/vegetables/broadbeans-64.png
2024-05-12,delhi,Cabbage,18,21 - 23,22 - 30,1kg,https://vegetablemarketprice.com/resource/images/vegetables/cabbage-64.png
2024-05-12,delhi,Carrot,46,53 - 58,55 - 76,1kg,https://vegetablemarketprice.com/resource/images/vegetables/carrot-64.png
2024-05-12,delhi,Cauliflower,26,30 - 33,31 - 43,1kg,https://vegetablemarketprice.com/resource/images/vegetables/cauliflower-64.png
2024-05-12,delhi,Cluster beans,42,48 - 53,50 - 69,1kg,https://vegetablemarketprice.com/resource/images/vegetables/clusterbeans-64.png
2024-05-12,delhi,Coconut,37,43 - 47,44 - 61,1kg,https://vegetablemarketprice.com/resource/images/vegetables/coconut-64.png
2024-05-12,delhi,Colocasia Leaves,17,20 - 22,20 - 28,1kg,https://vegetablemarketprice.com/resource/images/vegetables/colocasialeaves-64.png
2024-05-12,delhi,Colocasia,29,33 - 37,35 - 48,1kg,https://vegetablemarketprice.com/resource/images/vegetables/colocasia-64.png
2024-05-12,delhi,Coriander Leaves,9,10 - 11,11 - 15,1kg,https://vegetablemarketprice.com/resource/images/vegetables/corianderleaves-64.png
2024-05-12,delhi,Corn,25,29 - 32,30 - 41,1kg,https://vegetablemarketprice.com/resource/images/vegetables/corn-64.png
2024-05-12,delhi,Cucumber,26,30 - 33,31 - 43,1kg,https://vegetablemarketprice.com/resource/images/vegetables/cucumber-64.png
2024-05-12,delhi,Curry Leaves,28,32 - 36,34 - 46,1kg,https://vegetablemarketprice.com/resource/images/vegetables/curryleaves-64.png
2024-05-12,delhi,Dill Leaves,14,16 - 18,17 - 23,1kg,https://vegetablemarketprice.com/resource/images/vegetables/dillleaves-64.png
2024-05-12,delhi,Drumsticks,40,46 - 51,48 - 66,1kg,https://vegetablemarketprice.com/resource/images/vegetables/drumsticks-64.png
2024-05-12,delhi,Brinjal,26,30 - 33,31 - 43,1kg,https://vegetablemarketprice.com/resource/images/vegetables/brinjal-64.png
2024-05-12,delhi,Brinjal (Big),22,25 - 28,26 - 36,1kg,https://vegetablemarketprice.com/resource/images/vegetables/brinjalbig-64.png
2024-05-12,delhi,Elephant Yam,25,29 - 32,30 - 41,1kg,https://vegetablemarketprice.com/resource/images/vegetables/elephantyam-64.png
2024-05-12,delhi,Fenugreek Leaves,10,12 - 13,12 - 17,1kg,https://vegetablemarketprice.com/resource/images/vegetables/fenugreekleaves-64.png
2024-05-12,delhi,French Beans,55,63 - 70,66 - 91,1kg,https://vegetablemarketprice.com/resource/images/vegetables/frenchbeans-64.png
2024-05-12,delhi,Garlic,154,177 - 196,185 - 254,1kg,https://vegetablemarketprice.com/resource/images/vegetables/garlic-64.png
2024-05-12,delhi,Ginger,107,123 - 136,128 - 177,1kg,https://vegetablemarketprice.com/resource/images/vegetables/ginger-64.png
2024-05-12,delhi,Onion Green,38,44 - 48,46 - 63,1kg,https://vegetablemarketprice.com/resource/images/vegetables/oniongreen-64.png
2024-05-12,delhi,Green Peas,40,46 - 51,48 - 66,1kg,https://vegetablemarketprice.com/resource/images/vegetables/greenpeas-64.png
2024-05-12,delhi,Ivy Gourd,24,28 - 30,29 - 40,1kg,https://vegetablemarketprice.com/resource/images/vegetables/ivygourd-64.png
2024-05-12,delhi,Lemon (Lime),65,75 - 83,78 - 107,1kg,https://vegetablemarketprice.com/resource/images/vegetables/lemon-64.png
2024-05-12,delhi,Mango Raw,29,33 - 37,35 - 48,1kg,https://vegetablemarketprice.com/resource/images/vegetables/mangoraw-64.png
2024-05-12,delhi,Mint Leaves,4,5 - 5,5 - 7,1kg,https://vegetablemarketprice.com/resource/images/vegetables/mintleaves-64.png
2024-05-12,delhi,Mushroom,94,108 - 119,113 - 155,1kg,https://vegetablemarketprice.com/resource/images/vegetables/mushroom-64.png
2024-05-12,delhi,Mustard Leaves,14,16 - 18,17 - 23,1kg,https://vegetablemarketprice.com/resource/images/vegetables/mustardleaves-64.png
2024-05-12,delhi,Ladies Finger,37,43 - 47,44 - 61,1kg,https://vegetablemarketprice.com/resource/images/vegetables/ladiesfinger-64.png
2024-05-12,delhi,Pumpkin,22,25 - 28,26 - 36,1kg,https://vegetablemarketprice.com/resource/images/vegetables/pumpkin-64.png
2024-05-12,delhi,Radish,26,30 - 33,31 - 43,1kg,https://vegetablemarketprice.com/resource/images/vegetables/radish-64.png
2024-05-12,delhi,Ridge Gourd,30,35 - 38,36 - 50,1kg,https://vegetablemarketprice.com/resource/images/vegetables/ridgegourd-64.png
2024-05-12,delhi,Shallot (Pearl Onion),32,37 - 41,38 - 53,1kg,https://vegetablemarketprice.com/resource/images/vegetables/shallot-64.png
2024-05-12,delhi,Snake Gourd,28,32 - 36,34 - 46,1kg,https://vegetablemarketprice.com/resource/images/vegetables/snakegourd-64.png
2024-05-12,delhi,Sorrel Leaves,16,18 - 20,19 - 26,1kg,https://vegetablemarketprice.com/resource/images/vegetables/sorrelleaves-64.png
2024-05-12,delhi,Spinach,13,15 - 17,16 - 21,1kg,https://vegetablemarketprice.com/resource/images/vegetables/spinach-64.png
2024-05-12,delhi,Sweet Potato,39,45 - 50,47 - 64,1kg,https://vegetablemarketprice.com/resource/images/vegetables/sweetpotato-64.png
2024-05-13,delhi,Onion Big,27,31 - 34,32 - 45,1kg,https://vegetablemarketprice.com/resource/images/vegetables/onionbig-64.png
2024-05-13,delhi,Onion Small,32,37 - 41,38 - 53,1kg,https://vegetablemarketprice.com/resource/images/vegetables/onionsmall-64.png
2024-05-13,delhi,Tomato,25,29 - 32,30 - 41,1kg,https://vegetablemarketprice.com/resource/images/vegetables/tomato-64.png
2024-05-13,delhi,Green Chilli,44,51 - 56,53 - 73,1kg,https://vegetablemarketprice.com/resource/images/vegetables/greenchili-64.png
2024-05-13,delhi,Beetroot,34,39 - 43,41 - 56,1kg,https://vegetablemarketprice.com/resource/images/vegetables/beetroot-64.png
2024-05-13,delhi,Potato,27,31 - 34,32 - 45,1kg,https://vegetablemarketprice.com/resource/images/vegetables/potato-64.png
2024-05-13,delhi,Raw Banana (Plantain),8,9 - 10,10 - 13,1kg,https://vegetablemarketprice.com/resource/images/vegetables/plantain-64.png
2024-05-13,delhi,Amaranth Leaves,11,13 - 14,13 - 18,1kg,https://vegetablemarketprice.com/resource/images/vegetables/amaranthleaves-64.png
2024-05-13,delhi,Amla,60,69 - 76,72 - 99,1kg,https://vegetablemarketprice.com/resource/images/vegetables/amla-64.png
2024-05-13,delhi,Ash gourd,16,18 - 20,19 - 26,1kg,https://vegetablemarketprice.com/resource/images/vegetables/ashgourd-64.png
2024-05-13,delhi,Baby Corn,48,55 - 61,58 - 79,1kg,https://vegetablemarketprice.com/resource/images/vegetables/babycorn-64.png
2024-05-13,delhi,Banana Flower,15,17 - 19,18 - 25,1kg,https://vegetablemarketprice.com/resource/images/vegetables/bananaflower-64.png
2024-05-13,delhi,Capsicum,50,58 - 64,60 - 83,1kg,https://vegetablemarketprice.com/resource/images/vegetables/capsicum-64.png
2024-05-13,delhi,Bitter Gourd,30,35 - 38,36 - 50,1kg,https://vegetablemarketprice.com/resource/images/vegetables/bittergourd-64.png
2024-05-13,delhi,Bottle Gourd,26,30 - 33,31 - 43,1kg,https://vegetablemarketprice.com/resource/images/vegetables/bottlegourd-64.png
2024-05-13,delhi,Butter Beans,47,54 - 60,56 - 78,1kg,https://vegetablemarketprice.com/resource/images/vegetables/butterbeans-64.png
2024-05-13,delhi,Broad Beans,27,31 - 34,32 - 45,1kg,https://vegetablemarketprice.com/resource/images/vegetables/broadbeans-64.png
2024-05-13,delhi,Cabbage,18,21 - 23,22 - 30,1kg,https://vegetablemarketprice.com/resource/images/vegetables/cabbage-64.png
2024-05-13,delhi,Carrot,46,53 - 58,55 - 76,1kg,https://vegetablemarketprice.com/resource/images/vegetables/carrot-64.png
2024-05-13,delhi,Cauliflower,26,30 - 33,31 - 43,1kg,https://vegetablemarketprice.com/resource/images/vegetables/cauliflower-64.png
2024-05-13,delhi,Cluster beans,42,48 - 53,50 - 69,1kg,https://vegetablemarketprice.com/resource/images/vegetables/clusterbeans-64.png
2024-05-13,delhi,Coconut,37,43 - 47,44 - 61,1kg,https://vegetablemarketprice.com/resource/images/vegetables/coconut-64.png
2024-05-13,delhi,Colocasia Leaves,17,20 - 22,20 - 28,1kg,https://vegetablemarketprice.com/resource/images/vegetables/colocasialeaves-64.png
2024-05-13,delhi,Colocasia,29,33 - 37,35 - 48,1kg,https://vegetablemarketprice.com/resource/images/vegetables/colocasia-64.png
2024-05-13,delhi,Coriander Leaves,9,10 - 11,11 - 15,1kg,https://vegetablemarketprice.com/resource/images/vegetables/corianderleaves-64.png
2024-05-13,delhi,Corn,25,29 - 32,30 - 41,1kg,https://vegetablemarketprice.com/resource/images/vegetables/corn-64.png
2024-05-13,delhi,Cucumber,26,30 - 33,31 - 43,1kg,https://vegetablemarketprice.com/resource/images/vegetables/cucumber-64.png
2024-05-13,delhi,Curry Leaves,28,32 - 36,34 - 46,1kg,https://vegetablemarketprice.com/resource/images/vegetables/curryleaves-64.png
2024-05-13,delhi,Dill Leaves,14,16 - 18,17 - 23,1kg,https://vegetablemarketprice.com/resource/images/vegetables/dillleaves-64.png
2024-05-13,delhi,Drumsticks,40,46 - 51,48 - 66,1kg,https://vegetablemarketprice.com/resource/images/vegetables/drumsticks-64.png
2024-05-13,delhi,Brinjal,26,30 - 33,31 - 43,1kg,https://vegetablemarketprice.com/resource/images/vegetables/brinjal-64.png
2024-05-13,delhi,Brinjal (Big),22,25 - 28,26 - 36,1kg,https://vegetablemarketprice.com/resource/images/vegetables/brinjalbig-64.png
2024-05-13,delhi,Elephant Yam,25,29 - 32,30 - 41,1kg,https://vegetablemarketprice.com/resource/images/vegetables/elephantyam-64.png
2024-05-13,delhi,Fenugreek Leaves,10,12 - 13,12 - 17,1kg,https://vegetablemarketprice.com/resource/images/vegetables/fenugreekleaves-64.png
2024-05-13,delhi,French Beans,55,63 - 70,66 - 91,1kg,https://vegetablemarketprice.com/resource/images/vegetables/frenchbeans-64.png
2024-05-13,delhi,Garlic,154,177 - 196,185 - 254,1kg,https://vegetablemarketprice.com/resource/images/vegetables/garlic-64.png
2024-05-13,delhi,Ginger,107,123 - 136,128 - 177,1kg,https://vegetablemarketprice.com/resource/images/vegetables/ginger-64.png
2024-05-13,delhi,Onion Green,38,44 - 48,46 - 63,1kg,https://vegetablemarketprice.com/resource/images/vegetables/oniongreen-64.png
2024-05-13,delhi,Green Peas,40,46 - 51,48 - 66,1kg,https://vegetablemarketprice.com/resource/images/vegetables/greenpeas-64.png
2024-05-13,delhi,Ivy Gourd,24,28 - 30,29 - 40,1kg,https://vegetablemarketprice.com/resource/images/vegetables/ivygourd-64.png
2024-05-13,delhi,Lemon (Lime),65,75 - 83,78 - 107,1kg,https://vegetablemarketprice.com/resource/images/vegetables/lemon-64.png
2024-05-13,delhi,Mango Raw,29,33 - 37,35 - 48,1kg,https://vegetablemarketprice.com/resource/images/vegetables/mangoraw-64.png
2024-05-13,delhi,Mint Leaves,4,5 - 5,5 - 7,1kg,https://vegetablemarketprice.com/resource/images/vegetables/mintleaves-64.png
2024-05-13,delhi,Mushroom,94,108 - 119,113 - 155,1kg,https://vegetablemarketprice.com/resource/images/vegetables/mushroom-64.png
2024-05-13,delhi,Mustard Leaves,14,16 - 18,17 - 23,1kg,https://vegetablemarketprice.com/resource/images/vegetables/mustardleaves-64.png
2024-05-13,delhi,Ladies Finger,37,43 - 47,44 - 61,1kg,https://vegetablemarketprice.com/resource/images/vegetables/ladiesfinger-64.png
2024-05-13,delhi,Pumpkin,22,25 - 28,26 - 36,1kg,https://vegetablemarketprice.com/resource/images/vegetables/pumpkin-64.png
2024-05-13,delhi,Radish,26,30 - 33,31 - 43,1kg,https://vegetablemarketprice.com/resource/images/vegetables/radish-64.png
2024-05-13,delhi,Ridge Gourd,30,35 - 38,36 - 50,1kg,https://vegetablemarketprice.com/resource/images/vegetables/ridgegourd-64.png
2024-05-13,delhi,Shallot (Pearl Onion),32,37 - 41,38 - 53,1kg,https://vegetablemarketprice.com/resource/images/vegetables/shallot-64.png
2024-05-13,delhi,Snake Gourd,28,32 - 36,34 - 46,1kg,https://vegetablemarketprice.com/resource/images/vegetables/snakegourd-64.png
2024-05-13,delhi,Sorrel Leaves,16,18 - 20,19 - 26,1kg,https://vegetablemarketprice.com/resource/images/vegetables/sorrelleaves-64.png
2024-05-13,delhi,Spinach,13,15 - 17,16 - 21,1kg,https://vegetablemarketprice.com/resource/images/vegetables/spinach-64.png
2024-05-13,delhi,Sweet Potato,39,45 - 50,47 - 64,1kg,https://vegetablemarketprice.com/resource/images/vegetables/sweetpotato-64.png
2024-05-14,delhi,Onion Big,27,31 - 34,32 - 45,1kg,https://vegetablemarketprice.com/resource/images/vegetables/onionbig-64.png
2024-05-14,delhi,Onion Small,32,37 - 41,38 - 53,1kg,https://vegetablemarketprice.com/resource/images/vegetables/onionsmall-64.png
2024-05-14,delhi,Tomato,25,29 - 32,30 - 41,1kg,https://vegetablemarketprice.com/resource/images/vegetables/tomato-64.png
2024-05-14,delhi,Green Chilli,44,51 - 56,53 - 73,1kg,https://vegetablemarketprice.com/resource/images/vegetables/greenchili-64.png
2024-05-14,delhi,Beetroot,34,39 - 43,41 - 56,1kg,https://vegetablemarketprice.com/resource/images/vegetables/beetroot-64.png
2024-05-14,delhi,Potato,27,31 - 34,32 - 45,1kg,https://vegetablemarketprice.com/resource/images/vegetables/potato-64.png
2024-05-14,delhi,Raw Banana (Plantain),8,9 - 10,10 - 13,1kg,https://vegetablemarketprice.com/resource/images/vegetables/plantain-64.png
2024-05-14,delhi,Amaranth Leaves,11,13 - 14,13 - 18,1kg,https://vegetablemarketprice.com/resource/images/vegetables/amaranthleaves-64.png
2024-05-14,delhi,Amla,60,69 - 76,72 - 99,1kg,https://vegetablemarketprice.com/resource/images/vegetables/amla-64.png
2024-05-14,delhi,Ash gourd,16,18 - 20,19 - 26,1kg,https://vegetablemarketprice.com/resource/images/vegetables/ashgourd-64.png
2024-05-14,delhi,Baby Corn,48,55 - 61,58 - 79,1kg,https://vegetablemarketprice.com/resource/images/vegetables/babycorn-64.png
2024-05-14,delhi,Banana Flower,15,17 - 19,18 - 25,1kg,https://vegetablemarketprice.com/resource/images/vegetables/bananaflower-64.png
2024-05-14,delhi,Capsicum,50,58 - 64,60 - 83,1kg,https://vegetablemarketprice.com/resource/images/vegetables/capsicum-64.png
2024-05-14,delhi,Bitter Gourd,30,35 - 38,36 - 50,1kg,https://vegetablemarketprice.com/resource/images/vegetables/bittergourd-64.png
2024-05-14,delhi,Bottle Gourd,26,30 - 33,31 - 43,1kg,https://vegetablemarketprice.com/resource/images/vegetables/bottlegourd-64.png
2024-05-14,delhi,Butter Beans,47,54 - 60,56 - 78,1kg,https://vegetablemarketprice.com/resource/images/vegetables/butterbeans-64.png
2024-05-14,delhi,Broad Beans,27,31 - 34,32 - 45,1kg,https://vegetablemarketprice.com/resource/images/vegetables/broadbeans-64.png
2024-05-14,delhi,Cabbage,18,21 - 23,22 - 30,1kg,https://vegetablemarketprice.com/resource/images/vegetables/cabbage-64.png
2024-05-14,delhi,Carrot,46,53 - 58,55 - 76,1kg,https://vegetablemarketprice.com/resource/images/vegetables/carrot-64.png
2024-05-14,delhi,Cauliflower,26,30 - 33,31 - 43,1kg,https://vegetablemarketprice.com/resource/images/vegetables/cauliflower-64.png
2024-05-14,delhi,Cluster beans,42,48 - 53,50 - 69,1kg,https://vegetablemarketprice.com/resource/images/vegetables/clusterbeans-64.png
2024-05-14,delhi,Coconut,37,43 - 47,44 - 61,1kg,https://vegetablemarketprice.com/resource/images/vegetables/coconut-64.png
2024-05-14,delhi,Colocasia Leaves,17,20 - 22,20 - 28,1kg,https://vegetablemarketprice.com/resource/images/vegetables/colocasialeaves-64.png
2024-05-14,delhi,Colocasia,29,33 - 37,35 - 48,1kg,https://vegetablemarketprice.com/resource/images/vegetables/colocasia-64.png
2024-05-14,delhi,Coriander Leaves,9,10 - 11,11 - 15,1kg,https://vegetablemarketprice.com/resource/images/vegetables/corianderleaves-64.png
2024-05-14,delhi,Corn,25,29 - 32,30 - 41,1kg,https://vegetablemarketprice.com/resource/images/vegetables/corn-64.png
2024-05-14,delhi,Cucumber,26,30 - 33,31 - 43,1kg,https://vegetablemarketprice.com/resource/images/vegetables/cucumber-64.png
2024-05-14,delhi,Curry Leaves,28,32 - 36,34 - 46,1kg,https://vegetablemarketprice.com/resource/images/vegetables/curryleaves-64.png
2024-05-14,delhi,Dill Leaves,14,16 - 18,17 - 23,1kg,https://vegetablemarketprice.com/resource/images/vegetables/dillleaves-64.png
2024-05-14,delhi,Drumsticks,40,46 - 51,48 - 66,1kg,https://vegetablemarketprice.com/resource/images/vegetables/drumsticks-64.png
2024-05-14,delhi,Brinjal,26,30 - 33,31 - 43,1kg,https://vegetablemarketprice.com/resource/images/vegetables/brinjal-64.png
2024-05-14,delhi,Brinjal (Big),22,25 - 28,26 - 36,1kg,https://vegetablemarketprice.com/resource/images/vegetables/brinjalbig-64.png
2024-05-14,delhi,Elephant Yam,25,29 - 32,30 - 41,1kg,https://vegetablemarketprice.com/resource/images/vegetables/elephantyam-64.png
2024-05-14,delhi,Fenugreek Leaves,10,12 - 13,12 - 17,1kg,https://vegetablemarketprice.com/resource/images/vegetables/fenugreekleaves-64.png
2024-05-14,delhi,French Beans,55,63 - 70,66 - 91,1kg,https://vegetablemarketprice.com/resource/images/vegetables/frenchbeans-64.png
2024-05-14,delhi,Garlic,154,177 - 196,185 - 254,1kg,https://vegetablemarketprice.com/resource/images/vegetables/garlic-64.png
2024-05-14,delhi,Ginger,107,123 - 136,128 - 177,1kg,https://vegetablemarketprice.com/resource/images/vegetables/ginger-64.png
2024-05-14,delhi,Onion Green,38,44 - 48,46 - 63,1kg,https://vegetablemarketprice.com/resource/images/vegetables/oniongreen-64.png
2024-05-14,delhi,Green Peas,40,46 - 51,48 - 66,1kg,https://vegetablemarketprice.com/resource/images/vegetables/greenpeas-64.png
2024-05-14,delhi,Ivy Gourd,24,28 - 30,29 - 40,1kg,https://vegetablemarketprice.com/resource/images/vegetables/ivygourd-64.png
2024-05-14,delhi,Lemon (Lime),65,75 - 83,78 - 107,1kg,https://vegetablemarketprice.com/resource/images/vegetables/lemon-64.png
2024-05-14,delhi,Mango Raw,29,33 - 37,35 - 48,1kg,https://vegetablemarketprice.com/resource/images/vegetables/mangoraw-64.png
2024-05-14,delhi,Mint Leaves,4,5 - 5,5 - 7,1kg,https://vegetablemarketprice.com/resource/images/vegetables/mintleaves-64.png
2024-05-14,delhi,Mushroom,94,108 - 119,113 - 155,1kg,https://vegetablemarketprice.com/resource/images/vegetables/mushroom-64.png
2024-05-14,delhi,Mustard Leaves,14,16 - 18,17 - 23,1kg,https://vegetablemarketprice.com/resource/images/vegetables/mustardleaves-64.png
2024-05-14,delhi,Ladies Finger,37,43 - 47,44 - 61,1kg,https://vegetablemarketprice.com/resource/images/vegetables/ladiesfinger-64.png
2024-05-14,delhi,Pumpkin,22,25 - 28,26 - 36,1kg,https://vegetablemarketprice.com/resource/images/vegetables/pumpkin-64.png
2024-05-14,delhi,Radish,26,30 - 33,31 - 43,1kg,https://vegetablemarketprice.com/resource/images/vegetables/radish-64.png
2024-05-14,delhi,Ridge Gourd,30,35 - 38,36 - 50,1kg,https://vegetablemarketprice.com/resource/images/vegetables/ridgegourd-64.png
